"srid","fips","name","proj4text","srswkt"
32048,14601,"NAD27 / Washington North","+proj=lcc +lat_1=47.5 +lat_2=48.73333333333333 +lat_0=47 +lon_0=-120.8333333333333 +x_0=609601.2192024384 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Washington North"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",47.5],PARAMETER[""standard_parallel_2"",48.73333333333333],PARAMETER[""latitude_of_origin"",47],PARAMETER[""central_meridian"",-120.8333333333333],PARAMETER[""false_easting"",2000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""32048""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
32049,14602,"NAD27 / Washington South","+proj=lcc +lat_1=45.83333333333334 +lat_2=47.33333333333334 +lat_0=45.33333333333334 +lon_0=-120.5 +x_0=609601.2192024384 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Washington South"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",45.83333333333334],PARAMETER[""standard_parallel_2"",47.33333333333334],PARAMETER[""latitude_of_origin"",45.33333333333334],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",2000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""32049""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
32050,14701,"NAD27 / West Virginia North","+proj=lcc +lat_1=39 +lat_2=40.25 +lat_0=38.5 +lon_0=-79.5 +x_0=609601.2192024384 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / West Virginia North"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",39],PARAMETER[""standard_parallel_2"",40.25],PARAMETER[""latitude_of_origin"",38.5],PARAMETER[""central_meridian"",-79.5],PARAMETER[""false_easting"",2000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""32050""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
32051,14702,"NAD27 / West Virginia South","+proj=lcc +lat_1=37.48333333333333 +lat_2=38.88333333333333 +lat_0=37 +lon_0=-81 +x_0=609601.2192024384 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / West Virginia South"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",37.48333333333333],PARAMETER[""standard_parallel_2"",38.88333333333333],PARAMETER[""latitude_of_origin"",37],PARAMETER[""central_meridian"",-81],PARAMETER[""false_easting"",2000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""32051""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
32052,14801,"NAD27 / Wisconsin North","+proj=lcc +lat_1=45.56666666666667 +lat_2=46.76666666666667 +lat_0=45.16666666666666 +lon_0=-90 +x_0=609601.2192024384 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Wisconsin North"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",45.56666666666667],PARAMETER[""standard_parallel_2"",46.76666666666667],PARAMETER[""latitude_of_origin"",45.16666666666666],PARAMETER[""central_meridian"",-90],PARAMETER[""false_easting"",2000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""32052""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
32053,14802,"NAD27 / Wisconsin Central","+proj=lcc +lat_1=44.25 +lat_2=45.5 +lat_0=43.83333333333334 +lon_0=-90 +x_0=609601.2192024384 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Wisconsin Central"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",44.25],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",43.83333333333334],PARAMETER[""central_meridian"",-90],PARAMETER[""false_easting"",2000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""32053""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
32054,14803,"NAD27 / Wisconsin South","+proj=lcc +lat_1=42.73333333333333 +lat_2=44.06666666666667 +lat_0=42 +lon_0=-90 +x_0=609601.2192024384 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Wisconsin South"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",42.73333333333333],PARAMETER[""standard_parallel_2"",44.06666666666667],PARAMETER[""latitude_of_origin"",42],PARAMETER[""central_meridian"",-90],PARAMETER[""false_easting"",2000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""32054""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
32055,14901,"NAD27 / Wyoming East","+proj=tmerc +lat_0=40.66666666666666 +lon_0=-105.1666666666667 +k=0.999941177 +x_0=152400.3048006096 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Wyoming East"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",40.66666666666666],PARAMETER[""central_meridian"",-105.1666666666667],PARAMETER[""scale_factor"",0.999941177],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""32055""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
32056,14902,"NAD27 / Wyoming East Central","+proj=tmerc +lat_0=40.66666666666666 +lon_0=-107.3333333333333 +k=0.999941177 +x_0=152400.3048006096 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Wyoming East Central"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",40.66666666666666],PARAMETER[""central_meridian"",-107.3333333333333],PARAMETER[""scale_factor"",0.999941177],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""32056""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
32057,14903,"NAD27 / Wyoming West Central","+proj=tmerc +lat_0=40.66666666666666 +lon_0=-108.75 +k=0.999941177 +x_0=152400.3048006096 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Wyoming West Central"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",40.66666666666666],PARAMETER[""central_meridian"",-108.75],PARAMETER[""scale_factor"",0.999941177],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""32057""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
32058,14904,"NAD27 / Wyoming West","+proj=tmerc +lat_0=40.66666666666666 +lon_0=-110.0833333333333 +k=0.999941177 +x_0=152400.3048006096 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Wyoming West"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",40.66666666666666],PARAMETER[""central_meridian"",-110.0833333333333],PARAMETER[""scale_factor"",0.999941177],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""32058""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26731,15001,"NAD27 / Alaska zone 1","+proj=omerc +lat_0=57 +lonc=-133.6666666666667 +alpha=323.1301023611111 +k=0.9999 +x_0=5000000.001016002 +y_0=-5000000.001016002 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Alaska zone 1"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Hotine_Oblique_Mercator""],PARAMETER[""latitude_of_center"",57],PARAMETER[""longitude_of_center"",-133.6666666666667],PARAMETER[""azimuth"",323.1301023611111],PARAMETER[""rectified_grid_angle"",323.1301023611111],PARAMETER[""scale_factor"",0.9999],PARAMETER[""false_easting"",16404166.67],PARAMETER[""false_northing"",-16404166.67],AUTHORITY[""EPSG"",""26731""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26732,15002,"NAD27 / Alaska zone 2","+proj=tmerc +lat_0=54 +lon_0=-142 +k=0.9999 +x_0=152400.3048006096 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Alaska zone 2"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",54],PARAMETER[""central_meridian"",-142],PARAMETER[""scale_factor"",0.9999],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26732""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26733,15003,"NAD27 / Alaska zone 3","+proj=tmerc +lat_0=54 +lon_0=-146 +k=0.9999 +x_0=152400.3048006096 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Alaska zone 3"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",54],PARAMETER[""central_meridian"",-146],PARAMETER[""scale_factor"",0.9999],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26733""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26734,15004,"NAD27 / Alaska zone 4","+proj=tmerc +lat_0=54 +lon_0=-150 +k=0.9999 +x_0=152400.3048006096 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Alaska zone 4"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",54],PARAMETER[""central_meridian"",-150],PARAMETER[""scale_factor"",0.9999],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26734""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26735,15005,"NAD27 / Alaska zone 5","+proj=tmerc +lat_0=54 +lon_0=-154 +k=0.9999 +x_0=152400.3048006096 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Alaska zone 5"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",54],PARAMETER[""central_meridian"",-154],PARAMETER[""scale_factor"",0.9999],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26735""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26736,15006,"NAD27 / Alaska zone 6","+proj=tmerc +lat_0=54 +lon_0=-158 +k=0.9999 +x_0=152400.3048006096 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Alaska zone 6"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",54],PARAMETER[""central_meridian"",-158],PARAMETER[""scale_factor"",0.9999],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26736""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26737,15007,"NAD27 / Alaska zone 7","+proj=tmerc +lat_0=54 +lon_0=-162 +k=0.9999 +x_0=213360.4267208534 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Alaska zone 7"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",54],PARAMETER[""central_meridian"",-162],PARAMETER[""scale_factor"",0.9999],PARAMETER[""false_easting"",700000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26737""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26738,15008,"NAD27 / Alaska zone 8","+proj=tmerc +lat_0=54 +lon_0=-166 +k=0.9999 +x_0=152400.3048006096 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Alaska zone 8"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",54],PARAMETER[""central_meridian"",-166],PARAMETER[""scale_factor"",0.9999],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26738""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26739,15009,"NAD27 / Alaska zone 9","+proj=tmerc +lat_0=54 +lon_0=-170 +k=0.9999 +x_0=182880.3657607315 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Alaska zone 9"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",54],PARAMETER[""central_meridian"",-170],PARAMETER[""scale_factor"",0.9999],PARAMETER[""false_easting"",600000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26739""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26740,15010,"NAD27 / Alaska zone 10","+proj=lcc +lat_1=53.83333333333334 +lat_2=51.83333333333334 +lat_0=51 +lon_0=-176 +x_0=914401.8288036576 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Alaska zone 10"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",53.83333333333334],PARAMETER[""standard_parallel_2"",51.83333333333334],PARAMETER[""latitude_of_origin"",51],PARAMETER[""central_meridian"",-176],PARAMETER[""false_easting"",3000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26740""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
3561,15101,"Old Hawaiian / Hawaii zone 1","+proj=tmerc +lat_0=18.83333333333333 +lon_0=-155.5 +k=0.999966667 +x_0=152400.3048006096 +y_0=0 +ellps=clrk66 +units=us-ft +no_defs","PROJCS[""Old Hawaiian / Hawaii zone 1"",GEOGCS[""Old Hawaiian"",DATUM[""Old_Hawaiian"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6135""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4135""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",18.83333333333333],PARAMETER[""central_meridian"",-155.5],PARAMETER[""scale_factor"",0.999966667],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""3561""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
3562,15102,"Old Hawaiian / Hawaii zone 2","+proj=tmerc +lat_0=20.33333333333333 +lon_0=-156.6666666666667 +k=0.999966667 +x_0=152400.3048006096 +y_0=0 +ellps=clrk66 +units=us-ft +no_defs","PROJCS[""Old Hawaiian / Hawaii zone 2"",GEOGCS[""Old Hawaiian"",DATUM[""Old_Hawaiian"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6135""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4135""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",20.33333333333333],PARAMETER[""central_meridian"",-156.6666666666667],PARAMETER[""scale_factor"",0.999966667],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""3562""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
3563,15103,"Old Hawaiian / Hawaii zone 3","+proj=tmerc +lat_0=21.16666666666667 +lon_0=-158 +k=0.99999 +x_0=152400.3048006096 +y_0=0 +ellps=clrk66 +units=us-ft +no_defs","PROJCS[""Old Hawaiian / Hawaii zone 3"",GEOGCS[""Old Hawaiian"",DATUM[""Old_Hawaiian"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6135""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4135""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",21.16666666666667],PARAMETER[""central_meridian"",-158],PARAMETER[""scale_factor"",0.99999],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""3563""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
