id,scrape_date,licenseno,status,licensetype,issuedate,exprdate,owner,premisesaddress,tract,business,mailaddress,geocode
4248,2013-01-28,413020,ACTIVE,42,2004-08-20,2013-07-31,"ARAMARK FHC SPORTS AND ENTERTAINMENT SERVICES LLC","3550 SPORTS ARENA BLVD, PARKING AREA, SAN DIEGO, CA  92110",0065.00,"KOBEYS BEER GARDEN","610 SMITHFIELD ST, STE 300 PITTSBURGH, PA  15222-2512",3710
4249,2013-01-28,275314,ACTIVE,41,1993-04-13,2013-12-31,"CEC ENTERTAINMENT INC","3146 SPORTS ARENA BLVD, SPC 1-3, SAN DIEGO, CA  92110",0065.00,"CHUCK E CHEESES 441","PO BOX 152077 IRVING, TX  75015-2077",3710
4250,2013-01-28,455244,SUREND,41,2007-08-20,2013-07-31,"SOMBRERO SPORTS ARENA INC","3225 SPORTS ARENA BLVD, STE 105, SAN DIEGO, CA  92110-4548",0065.00,"SOMBRERO MEXICAN FOOD","5575 LAKE PARKWAY #216 LA MESA, CA  91942",3710
4251,2013-01-28,526780,ACTIVE,41,2013-01-24,2013-12-31,"I EAT PHO INC","3760 SPORTS ARENA BLVD, STE 3, SAN DIEGO, CA  92110",0065.00,"PHO SHOP THE","",3710
4252,2013-01-28,519494,ACTIVE,20,2012-05-14,2013-06-30,"7 ELEVEN INC","3146 SPORTS ARENA BLVD, STE 5, SAN DIEGO, CA  92110-4527",0065.00,"7 ELEVEN 34243","PO BOX 219088 DALLAS, TX  75221-9088",3710
4253,2013-01-28,464285,ACTIVE,47,2008-10-06,2013-09-30,"PHILS BBQ OF POINT LOMA INC","3740 SPORTS ARENA BLVD, STES 10-12, SAN DIEGO, CA  92110-5128",0065.00,"PHILS BBQ","3750 SPORTS ARENA BLVD, STE 6 SAN DIEGO, CA  92110-5133",3710
4254,2013-01-28,251749,ACTIVE,41,1990-10-09,2013-09-30,"SRIVASTAVA, SHABD PRASAD","3760 SPORTS ARENA BLVD, STES 4 & 5, SAN DIEGO, CA  92110",0065.00,"CAFE INDIA","",3710
4255,2013-01-28,460955,ACTIVE,20,2008-01-09,2013-06-30,"7 ELEVEN INC","430 SPRUCE ST, SAN DIEGO, CA  92103-5806",0060.00,"7 ELEVEN 18710","PO BOX 219088 DALLAS, TX  75221-9088",3710
4256,2013-01-28,365073,ACTIVE,20,2000-05-18,2013-06-30,"7 ELEVEN INC","7750 STARLING DR, SAN DIEGO, CA  92123",0087.02,"7 ELEVEN 2121 13648","PO BOX 219088 DALLAS, TX  75221-9088",3710
4257,2013-01-28,474915,ACTIVE,41,2011-05-04,2013-07-31,"GELATERIE BUCCI LLC","1602 STATE ST, SAN DIEGO, CA  92101-2512",0058.00,PAPPALECCO,"",3710
4258,2013-01-28,406424,ACTIVE,42,2004-02-18,2013-01-31,"TRISLER, STEPHANIE CARIN","8555 STATION VILLAGE LN, STE 3C, SAN DIEGO, CA  92108",0093.04,"TRISLERS WINE BAR","5694 MISSION CENTER RD, # 299 SAN DIEGO, CA  92108",3710
4259,2013-01-28,454036,ACTIVE,20,2007-06-27,2013-05-31,"HAMANA, ARKAN","8555 STATION VILLAGE LN, STE E, SAN DIEGO, CA  92108-6567",0093.04,"VALLEY MARKET","4008 WILLOWS RD ALPINE, CA  91901",3710
4260,2013-01-28,402098,ACTIVE,41,2003-11-26,2013-10-31,"LAMKONE RESTAURANTS INC","2195 STATION VILLAGE WAY, STE A, SAN DIEGO, CA  92108",0093.04,"WAHOOS FISH TACO","2855 PULLMAN ST SANTA ANA, CA  92705-5713",3710
4261,2013-01-28,488137,ACTIVE,54,2010-08-03,2013-07-31,"INTERNATIONAL MEDICAL EDUCATION AND RESEARCH INCOR","GRAPE STREET PIER, # 1, SAN DIEGO, CA  92101",0058.00,"CHERE AMIE","5410 CASTILLO GLEN SAN DIEGO, CA  92130-1418",3710
4262,2013-01-28,136761,ACTIVE,41,1983-06-30,2013-01-31,"VAZZANA, MARIO A","1776 SUNSET CLIFFS BLVD, SAN DIEGO, CA  92107",0073.01,"ESPRESSO PIZZA","",3710
4263,2013-01-28,290330,ACTIVE,47,1993-12-09,2013-11-30,"RETLOB CORPORATION","2253 SUNSET CLIFFS BLVD, SAN DIEGO, CA  92107",0075.01,"KAISERHOF RESTAURANT","",3710
4264,2013-01-28,379289,ACTIVE,21,2001-09-05,2013-09-30,"VICTORY WINE AND SPIRITS INC","1775 SUNSET CLIFFS BLVD, SAN DIEGO, CA  92107",0073.01,"VICTORY WINE & SPIRITS","",3710
4265,2013-01-28,399239,ACTIVE,21,2003-06-23,2013-05-31,"GREGG ALAN INC","2275 SUNSET CLIFFS BLVD, SAN DIEGO, CA  92107-1320",0075.01,"CHRIS LIQUOR & DELI","",3710
4266,2013-01-28,483674,ACTIVE,41,2012-01-27,2013-12-31,"KECHO INC","1774 SUNSET CLIFFS BLVD, SAN DIEGO, CA  92107-3216",0073.01,"KECHOS CAFE","4541 SANTA CRUZ AVE SAN DIEGO, CA  92107",3710
4267,2013-01-28,381608,ACTIVE,41,2001-11-13,2013-11-30,"MOUET, IVONNE IRENE","1830 SUNSET CLIFFS BLVD, SPC F G H, SAN DIEGO, CA  92107",0073.01,RANCHOS,"2476 PRESIDIO DR SAN DIEGO, CA  92103",3710
4268,2013-01-28,453448,ACTIVE,41,2007-09-11,2013-08-31,"JUNTAPAHA, CHOOCHAT","1830 SUNSET CLIFFS BLVD, STE A-B, SAN DIEGO, CA  92107-3191",0073.01,"THAI TIME BISTRO","",3710
4269,2013-01-28,332553,ACTIVE,41,1997-08-04,2013-07-31,"BEBRIN, EDWARD J","1830 SUNSET CLIFFS BLVD, STE E, SAN DIEGO, CA  92107",0073.01,"PEPES OF OCEAN BEACH","4510 LONGBRANCH AVE SAN DIEGO, CA  92107",3710
4270,2013-01-28,389147,ACTIVE,47,2002-07-12,2013-06-30,"CASA GUADALAJARA INC","4105 TAYLOR ST, SAN DIEGO, CA  92110",0065.00,"CASA GUADALAJARA","",3710
4271,2013-01-28,502907,ACTIVE,47,2011-01-13,2013-04-30,"MOLLY HAERR TRUST DATED MAY 2, 1985","4200 TAYLOR ST, SAN DIEGO, CA  92110",0065.00,"FRIARS LOUNGE","",3710
4272,2013-01-28,208659,ACTIVE,47,1987-10-09,2013-09-30,"SAN DIEGO TENNIS AND RACQUET CLUB L-PSHIP","4848 TECOLOTE RD, SAN DIEGO, CA  92110",0091.06,"SAN DIEGO TENNIS & RACQUET CLUB","",3710
4273,2013-01-28,508506,ACTIVE,41,2011-04-05,2013-03-31,"VILLA CAPRI L-PSHIP","10184 TELESIS CT, SAN DIEGO, CA  92121-2719",0083.46,"COME ON IN EXPRESS","3371 ECOCHEE AVE SAN DIEGO, CA  92117-4512",3710
4274,2013-01-28,224008,ACTIVE,21,1988-10-24,2013-08-31,"NELLYS MARKET INC","4404 TEXAS ST, SAN DIEGO, CA  92116",0010.00,"TEXAS FOOD & SPIRITS","",3710
4275,2013-01-28,419994,ACTIVE,20,2004-12-10,2013-11-30,"SOMO, NADA HABIB","4616 TEXAS ST, SAN DIEGO, CA  92116",0010.00,"TEXAS ST VALERO","",3710
4276,2013-01-28,274966,ACTIVE,47,1993-01-20,2013-06-30,"GREEN FLASH INCORPORATED THE","701 THOMAS AVE, SAN DIEGO, CA  92109",0079.10,"","5334 VICKIE DR SAN DIEGO, CA  92109",3710
4277,2013-01-28,297498,ACTIVE,47,1995-06-15,2013-03-31,"NICKS AT THE BEACH INC","809 THOMAS AVE, SAN DIEGO, CA  92109",0079.10,"NICKS AT THE BEACH","4960 NEWPORT AVE SAN DIEGO, CA  92107",3710
4278,2013-01-28,465802,ACTIVE,21,2008-06-02,2013-05-31,"B & A BROTHERS INC","3209 THORN ST, SAN DIEGO, CA  92104-4745",0042.00,"PARKSIDE MARKET","",3710
4279,2013-01-28,466281,ACTIVE,41,2008-06-13,2013-05-31,"OGAZON, MICHAEL","3226 THORN ST, SAN DIEGO, CA  92104-4746",0015.00,"DOMENIC DE LUCAS PIZZA","",3710
4280,2013-01-28,504272,ACTIVE,21,2012-05-30,2013-04-30,"EWDISH, SAAD ISTEPHAN","3206 THORN ST, SAN DIEGO, CA  92104-4746",0015.00,"HOLIDAY MARKET & LIQUOR","",3710
4281,2013-01-28,311269,ACTIVE,21,1995-10-17,2013-06-30,"THRIFTY PAYLESS INC","10631 TIERRASANTA BLVD, SAN DIEGO, CA  92124",0095.09,"RITE AID STORE 5660","2600 CAPITOL AVE, STE 300 SACRAMENTO, CA  95816-5930",3710
4282,2013-01-28,383671,ACTIVE,41,2002-01-18,2013-12-31,"EXACTA MANAGEMENT LLC","10415 TIERRASANTA BLVD, SAN DIEGO, CA  92124",0095.10,"ROUND TABLE PIZZA","",3710
4283,2013-01-28,440697,ACTIVE,86,2006-08-23,2013-06-30,"NEW ALBERTSONS INC","10633 TIERRASANTA BLVD, SAN DIEGO, CA  92124",0095.09,"ALBERTSONS 6760","PO BOX 20 BOISE, ID  83726-0020",3710
4284,2013-01-28,440697,ACTIVE,21,2006-08-23,2013-06-30,"NEW ALBERTSONS INC","10633 TIERRASANTA BLVD, SAN DIEGO, CA  92124",0095.09,"ALBERTSONS 6760","PO BOX 20 BOISE, ID  83726-0020",3710
4285,2013-01-28,474348,ACTIVE,41,2009-02-19,2013-01-31,"TRAN, TOAN","10645 TIERRASANTA BLVD, # H, SAN DIEGO, CA  92124-2614",0095.09,"CHIBA II","",3710
4286,2013-01-28,508212,ACTIVE,41,2011-06-22,2013-05-31,"TYTY ENTERPRISES INC","10425 TIERRASANTA BLVD, STE 105, SAN DIEGO, CA  92124-2618",0095.10,"PINTO THAI BISTRO","762 N JOHNSON AVE, 106 EL CAJON, CA  92020",3710
4287,2013-01-28,307182,ACTIVE,41,1995-05-23,2013-04-30,"CHEN, PIN WEN","10645 TIERRASANTA BLVD, STE F, SAN DIEGO, CA  92124",0095.09,"CHOICE OF MANDARIN","",3710
4288,2013-01-28,41529,ACTIVE,41,1978-06-06,2013-09-30,"PROVATARIS, PETROS","10615 TIERRASANTA BLVD, STE H, SAN DIEGO, CA  92124",0095.09,"","",3710
4289,2013-01-28,524062,ACTIVE,21,2012-07-27,2013-03-31,"MAKDESI, MARY PETRUSARABO","10601 TIERRASANTA BLVD, STE O, SAN DIEGO, CA  92124",0095.09,"TIERRASANTA WINE & SPIRIT","",3710
4290,2013-01-28,519289,ACTIVE,20,2012-07-31,2013-06-30,"7 ELEVEN INC","13985 TORREY DEL MAR DR, SAN DIEGO, CA  92130-5679",0083.35,"7 ELEVEN 34358","PO BOX 219088 DALLAS, TX  75221-9088",3710
4291,2013-01-28,521841,ACTIVE,41,2012-08-06,2013-07-31,"NGUYEN, DAT TAN","8915 TOWNE CENTRE DR, STE 100, SAN DIEGO, CA  92122",0083.40,"PHO UTC & GRILL","",3710
4292,2013-01-28,361818,ACTIVE,41,2000-05-01,2013-04-30,"BYUN, JAI PHYUNG","8895 TOWNE CENTRE DR, STE 100A, SAN DIEGO, CA  92122",0083.40,"EDO JAPANESE RESTAURANT","12080 CASSINI CT SAN DIEGO, CA  92131",3710
4293,2013-01-28,523786,ACTIVE,41,2012-12-31,2013-11-30,"AMARDEEN GROUP INC","8915 TOWNE CENTRE DR, STE 103, SAN DIEGO, CA  92122-5606",0083.40,"AMARDEEN LEBANESE & MEDITERRANEAN CUISINE","",3710
4294,2013-01-28,477535,ACTIVE,21,2009-06-22,2013-05-31,"GARFIELD BEACH CVS LLC","8915 TOWNE CENTRE DR, STE 108, SAN DIEGO, CA  92122-5606",0083.40,"CVS PHARMACY STORE 3942","1 CVS DR, MAIL DROP 23062A WOONSOCKET, RI  02895-6146",3710
4295,2013-01-28,480939,ACTIVE,41,2009-09-28,2013-08-31,"KIM, JAMES HWAN","8935 TOWNE CENTRE DR, STE 109, SAN DIEGO, CA  92122-5610",0083.40,"J K BURGERS","",3710
4296,2013-01-28,392477,ACTIVE,41,2002-12-12,2013-11-30,"CAFE LE BISTRO","8935 TOWNE CENTRE DR, STE 110, SAN DIEGO, CA  92122",0083.40,"CAFE LE BISTRO","",3710
4297,2013-01-28,519309,ACTIVE,41,2012-04-24,2013-06-30,"SCALO INC","8935 TOWNE CENTRE DR, STE 113, SAN DIEGO, CA  92122",0083.40,"BAROLO RISTORANTE ITALIANO","",3710
4298,2013-01-28,465402,ACTIVE,41,2008-04-29,2013-03-31,"STAR ANISE THAI CUISINE INC","8935 TOWNE CENTRE DR, STE 115, SAN DIEGO, CA  92122-5609",0083.40,"STAR ANISE THAI CUISINE","",3710
4299,2013-01-28,339358,ACTIVE,41,1998-04-06,2013-12-31,"RUBIOS RESTAURANTS INC","8935 TOWNE CENTRE DR, STE A, SAN DIEGO, CA  92122",0083.40,"RUBIOS FRESH MEXICAN GRILL 10","1902 WRIGHT PL, STE 300 CARLSBAD, CA  92008-6583",3710
4300,2013-01-28,189720,ACTIVE,41,1986-07-28,2013-10-31,"TRIEGLAFF, ARLO J","3422 TRIPP CT, SAN DIEGO, CA  92121",0083.39,"ATLANTA WEST CATERING","",3710
4301,2013-01-28,441512,ACTIVE,47,2010-03-15,2013-02-28,"CSC GOLF MANAGEMENT","2960 TRUXTON RD, SAN DIEGO, CA  92106-6115",0214.00,"SAIL HO GOLF CLUB","45100 REDHAWK PKWY TEMECULA, CA  92592-9500",3710
4302,2013-01-28,448104,ACTIVE,86,2007-10-31,2013-06-30,"VONS COMPANIES INC THE","2495 TRUXTON RD, STE 100, SAN DIEGO, CA  92106",0214.00,"VONS 2735","PO BOX 29096 PHOENIX, AZ  85038-9096",3710
4303,2013-01-28,448104,ACTIVE,21,2007-10-31,2013-06-30,"VONS COMPANIES INC THE","2495 TRUXTON RD, STE 100, SAN DIEGO, CA  92106",0214.00,"VONS 2735","PO BOX 29096 PHOENIX, AZ  85038-9096",3710
4304,2013-01-28,437306,ACTIVE,21,2007-02-02,2013-06-30,"TRADER JOES COMPANY","2401 TRUXTON RD, STE 300, SAN DIEGO, CA  92106",0214.00,"TRADER JOES 188","800 S SHAMROCK AVE MONROVIA, CA  91016-6346",3710
4305,2013-01-28,447384,ACTIVE,42,2007-04-25,2013-03-31,"WINE STEALS INC","2970 TRUXTUN RD, SAN DIEGO, CA  92106-6115",0214.00,"WINE STEALS POINT LOMA","",3710
4306,2013-01-28,451583,ACTIVE,41,2007-10-22,2013-09-30,"SAMMYS WOODFIRED PIZZA","2401 TRUXTUN RD, STE 102, SAN DIEGO, CA  92106-6149",0214.00,"SAMMYS WOODFIRED PIZZA","7596 EADS AVE, STE 200 LA JOLLA, CA  92037-4899",3710
4307,2013-01-28,102279,ACTIVE,21,1981-02-13,2013-09-30,"AKRA, TONY SIMON","980 TURQUOISE ST, SAN DIEGO, CA  92109",0080.06,"HEIDIS LIQUOR & DELI","",3710
4308,2013-01-28,211881,ACTIVE,52,1988-03-31,2013-01-31,"AMERICAN LEGION POST 552","853 TURQUOISE ST, SAN DIEGO, CA  92109",0080.06,"PACIFIC BEACH POST 5985 VFW","",3710
4309,2013-01-28,241118,ACTIVE,47,1990-06-18,2013-08-31,"FRENCH GOURMET INC THE","960 TURQUOISE ST, SAN DIEGO, CA  92109",0080.06,"FRENCH GOURMET","",3710
4310,2013-01-28,400832,ACTIVE,20,2003-10-02,2013-09-30,"ALANS SUNSHINE","985 TURQUOISE ST, SAN DIEGO, CA  92109",0080.06,"ARCO AM PM","",3710
4311,2013-01-28,402750,ACTIVE,48,2004-04-30,2013-03-31,"TURQUOISE STREET BISTRO LLC","873 TURQUOISE ST, SAN DIEGO, CA  92109",0080.06,"TURQUOISE STREET BISTRO","931 GRAND AVE, # H SAN DIEGO, CA  92109-4056",3710
4312,2013-01-28,54227,ACTIVE,41,1957-06-27,2013-07-31,"PERNICANO, JOHN E","711 TURQUOISE ST, SAN DIEGO, CA  92109",0080.06,"PERNICANOS PIZZA HOUSE","",3710
4313,2013-01-28,523947,ACTIVE,20,2012-10-03,2013-09-30,"MYOBZ LLC","833 TURQUOISE ST, SAN DIEGO, CA  92109-1127",0080.06,"TESORO USA GAS #63097","2204 S EL CAMINO REAL, STE 314 OCEANSIDE, CA  92054",3710
4314,2013-01-28,517675,ACTIVE,47,2012-02-09,2013-01-31,"954 TURQUOISE STREET LLC","954 TURQUOISE ST, SAN DIEGO, CA  92109-1141",0080.06,"BAR KEY THE","5018 MISSION BLVD SAN DIEGO, CA  92109",3710
4315,2013-01-28,440701,ACTIVE,86,2006-08-23,2013-06-30,"NEW ALBERTSONS INC","730 TURQUOISE ST A, SAN DIEGO, CA  92109",0080.06,"ALBERTSONS 6788","PO BOX 20 BOISE, ID  83726-0020",3710
4316,2013-01-28,440701,ACTIVE,21,2006-08-23,2013-06-30,"NEW ALBERTSONS INC","730 TURQUOISE ST A, SAN DIEGO, CA  92109",0080.06,"ALBERTSONS 6788","PO BOX 20 BOISE, ID  83726-0020",3710
4317,2013-01-28,511971,ACTIVE,41,2011-09-08,2013-08-31,"RICHMAN, DOUGLAS DANIEL","926 TURQUOISE ST, STE H, SAN DIEGO, CA  92109-1186",0080.06,"TABLE 926","",3710
4318,2013-01-28,44421,ACTIVE,52,1994-01-01,2013-01-31,"VFW MISSION VALLEY POST 3787","4370 TWAIN AVE, SAN DIEGO, CA  92120",0096.03,"VFW MISSION VALLEY POST 3787","",3710
4319,2013-01-28,316899,ACTIVE,47,1996-05-20,2013-04-30,"BAJA LOBSTER GROUP OF OLD TOWN INC","3890 TWIGGS ST, SAN DIEGO, CA  92110",0065.00,"ROCKIN BAJA LOBSTER BAR & GRILL","",3710
4320,2013-01-28,483616,ACTIVE,64,2011-01-27,2012-12-31,"CYGNET THEATRE COMPANY","4040 TWIGGS ST, SAN DIEGO, CA  92110-2810",0065.00,"CYGNET THEATRE COMPANY OLD TOWN THEATRE","2410 CONGRESS ST SAN DIEGO, CA  92110-2019",3710
4321,2013-01-28,266461,ACTIVE,41,1992-01-06,2013-01-31,"UTRERAS, BERTA F","3928 TWIGGS ST, STE A & B, SAN DIEGO, CA  92110",0065.00,"BERTAS LATIN AMERICAN RESTAURANT","",3710
4322,2013-01-28,401200,ACTIVE,20,2003-08-18,2013-07-31,"CONTRACT MANAGEMENT SERVICES INC","9205 TWIN TRAILS DR, SAN DIEGO, CA  92129",0170.36,"TWIN TRAILS SHELL","703 PALOMAR AIRPORT RD, STE 100 CARLSBAD, CA  92011-1041",3710
4323,2013-01-28,479675,ACTIVE,21,2009-09-14,2013-08-31,"GARFIELD BEACH CVS LLC","9225 TWIN TRAILS DR, SAN DIEGO, CA  92129-2692",0170.36,"CVS PHARMACY 9197","1 CVS DR, MAIL DROP 23062A WOONSOCKET, RI  02895-6146",3710
4324,2013-01-28,469143,ACTIVE,21,2008-08-25,2013-08-31,"AJ&M; BAZZI INC","2351 ULRIC ST, SAN DIEGO, CA  92111-6402",0088.00,"MINIT MART MARKET","",3710
4325,2013-01-28,483114,ACTIVE,41,2010-01-28,2013-12-31,"888 HOLDINGS  LLC","4686 UNIVERISTY AVE, SAN DIEGO, CA  92105-1915",0023.02,"777 NOODLE HOUSE","",3710
4326,2013-01-28,274023,ACTIVE,48,1992-08-24,2013-03-31,"HERE WE GO INC","1051 UNIVERSITY AVE, SAN DIEGO, CA  92103",0007.00,RICHS,"1286 UNIVERSITY AVE PMB 258, PMB 258 SAN DIEGO, CA  92103",3710
4327,2013-01-28,321101,SUREND,20,1996-11-13,2013-10-31,"MRS GOOCHS NATURAL FOOD MARKETS INC","711 UNIVERSITY AVE, SAN DIEGO, CA  92103",0003.00,"WHOLE FOODS MARKET","PO BOX 684786 AUSTIN, TX  78768-4786",3710
4328,2013-01-28,339321,ACTIVE,41,1998-07-06,2013-09-30,"THAI VILLA INC","527 UNIVERSITY AVE, SAN DIEGO, CA  92103",0003.00,"TASTE OF THAI","3509 DOVE CT SAN DIEGO, CA  92103",3710
4329,2013-01-28,352614,ACTIVE,47,1999-05-11,2013-07-31,"CITY DELICATESSEN","535 UNIVERSITY AVE, SAN DIEGO, CA  92103",0003.00,"CITY DELICATESSEN","",3710
4330,2013-01-28,353702,ACTIVE,41,1999-08-03,2013-07-31,"THAI VILLA INC","501 UNIVERSITY AVE, SAN DIEGO, CA  92103",0003.00,NAMI,"3509 DOVE CT SAN DIEGO, CA  92103",3710
4331,2013-01-28,383329,ACTIVE,21,2002-01-08,2013-02-28,"SERVALL MARKET INC","1279 UNIVERSITY AVE, SAN DIEGO, CA  92103",0007.00,"SERVALL MARKET","",3710
4332,2013-01-28,386832,ACTIVE,48,2002-11-19,2013-08-31,"PETRONE, JOSEPH GERALD JR","1403 UNIVERSITY AVE, SAN DIEGO, CA  92103",0007.00,"ALIBI BAR","",3710
4333,2013-01-28,386984,ACTIVE,41,2002-08-12,2013-01-31,"AFGHANISTAN KHYBER PASS RESTAURANT INC","521 UNIVERSITY AVE, SAN DIEGO, CA  92103",0003.00,"AFGHANISTAN KHYBER PASS RESTAURANT","523 UNIVERSITY AVE SAN DIEGO, CA  92103",3710
4334,2013-01-28,405880,ACTIVE,20,2003-11-24,2012-10-31,"MILLS, WENDY LEANN","1243 UNIVERSITY AVE, SAN DIEGO, CA  92103",0007.00,"WINE STEALS","",3710
4335,2013-01-28,405880,ACTIVE,42,2003-11-24,2012-10-31,"MILLS, WENDY LEANN","1243 UNIVERSITY AVE, SAN DIEGO, CA  92103",0007.00,"WINE STEALS","",3710
4336,2013-01-28,407368,ACTIVE,21,2003-12-31,2013-06-30,"RALPHS GROCERY COMPANY","1020 UNIVERSITY AVE, SAN DIEGO, CA  92103",0006.00,"RALPHS 51","PO BOX 54143 LOS ANGELES, CA  90054-0143",3710
4337,2013-01-28,412043,ACTIVE,20,2004-04-19,2013-06-30,"7 ELEVEN INC","1602 UNIVERSITY AVE, SAN DIEGO, CA  92103",0006.00,"7 ELEVEN STORE 2121 20551","PO BOX 219088 DALLAS, TX  75221-9088",3710
4338,2013-01-28,422729,ACTIVE,41,2005-03-08,2013-02-28,"LALOS AL PASTOR INC","1266-1268 UNIVERSITY AVE, SAN DIEGO, CA  92103",0006.00,"LALOS TACOS AL PASTOR ETC","",3710
4339,2013-01-28,425691,ACTIVE,41,2005-06-01,2013-05-31,"S & R RESTAURANTS INC","694-696 UNIVERSITY AVE, SAN DIEGO, CA  92103",0004.00,"S & R RESTAURANTS INC","",3710
4340,2013-01-28,428088,ACTIVE,41,2005-12-28,2013-11-30,"GONZALEZ, MARIA DELOSANGELES A","1227 UNIVERSITY AVE, SAN DIEGO, CA  92103",0007.00,"LA FUENTE MEXICAN FOOD","",3710
4341,2013-01-28,429166,ACTIVE,41,2005-10-07,2013-09-30,"TAMARKINALLEN, PINPHORN PAMMALA","414 UNIVERSITY AVE, SAN DIEGO, CA  92103",0004.00,"GOLDEN DRAGON THE ASIAN BISTRO","",3710
4342,2013-01-28,441936,ACTIVE,47,2006-08-10,2013-07-31,"DCSS II INC","1421 UNIVERSITY AVE, SAN DIEGO, CA  92103",0007.00,"BAJA BETTYS","",3710
4343,2013-01-28,504506,ACTIVE,21,2011-07-08,2013-06-30,"MRS GOOCHS NATURAL FOOD MARKETS INC","711 UNIVERSITY AVE, SAN DIEGO, CA  92103",0003.00,"WHOLE FOODS MARKET","PO BOX 684786 AUSTIN, TX  78768-4786",3710
4344,2013-01-28,511671,ACTIVE,41,2011-08-24,2013-07-31,"BYS INVESTMENTS INC","600 UNIVERSITY AVE, SAN DIEGO, CA  92103",0004.00,"KI KI SUSHI","",3710
4345,2013-01-28,512095,ACTIVE,41,2011-07-21,2013-03-31,"BUSHYAKANIST, KITIMA","406 UNIVERSITY AVE, SAN DIEGO, CA  92103",0004.00,KITIMA,"",3710
4346,2013-01-28,514754,ACTIVE,41,2012-05-10,2013-04-30,"SD FOOD CONCEPTS GROUP I LLC","1045 UNIVERSITY AVE, SAN DIEGO, CA  92103",0007.00,"PITA JUNGLE","7010 E CHAUNCEY LN, STE 230 PHOENIX, AZ  85054",3710
4347,2013-01-28,514992,ACTIVE,47,2012-09-12,2013-08-31,"MARIN, ALEXANDER IVAN","1469-1475 UNIVERSITY AVE, SAN DIEGO, CA  92103",0007.00,"EXOTIC BAMBOO","1469-1475 UNIVERSITY AVE SAN DIEGO, CA  92103",3710
4348,2013-01-28,519704,ACTIVE,47,2012-05-15,2013-04-30,"OYES SAN DIEGO LLC","1236 UNIVERSITY AVE, SAN DIEGO, CA  92103",0006.00,"","",3710
4349,2013-01-28,524187,ACTIVE,48,2012-09-13,2013-08-31,"JACZAB ENTERPRISES INC","1015-17 UNIVERSITY AVE, SAN DIEGO, CA  92103",0007.00,FLICKS,"2568 ALBATROSS ST, UNIT 5A SAN DIEGO, CA  92101",3710
4350,2013-01-28,508255,ACTIVE,47,2011-05-18,2013-04-30,"EMPIRE HOUSE INC","127 UNIVERSITY AVE, SAN DIEGO, CA  92103-3006",0003.00,"EMPIRE HOUSE","",3710
4351,2013-01-28,269511,ACTIVE,47,1992-05-08,2013-01-31,"D C S S INC","308 UNIVERSITY AVE, SAN DIEGO, CA  92103-3009",0004.00,"URBAN MOS BAR & FRILL","",3710
4352,2013-01-28,503365,ACTIVE,41,2011-06-14,2013-05-31,"ALI, REEM A","530 UNIVERSITY AVE, SAN DIEGO, CA  92103-3118",0004.00,"BAYUS AUTHENTIC ETHIOPIAN CUISINE","",3710
4353,2013-01-28,521235,ACTIVE,41,2012-06-21,2013-05-31,"R.O.C CONCEPTS LLC","540 UNIVERSITY AVE, SAN DIEGO, CA  92103-3118",0004.00,"CAFE DELANO","",3710
4354,2013-01-28,473472,ACTIVE,42,2008-12-23,2013-11-30,"WINE ENCOUNTER INC THE","690 UNIVERSITY AVE, SAN DIEGO, CA  92103-3213",0004.00,"WINE ENCOUNTER THE","3901 ST JAMES PLACE SAN DIEGO, CA  92103",3710
4355,2013-01-28,177649,SUREND,41,1985-10-10,2013-09-30,"KALAMARAS, STELLA","1027 UNIVERSITY AVE, SAN DIEGO, CA  92103-3309",0007.00,"CALIFORNIA CUISINE","P O BOX 600310 SAN DIEGO, CA  92160",3710
4356,2013-01-28,509095,ACTIVE,47,2011-09-27,2013-08-31,"LITTLE ITALY CUCINA SD INC","1013 UNIVERSITY AVE, SAN DIEGO, CA  92103-3309",0007.00,"TASTE OF ITALY","",3710
4357,2013-01-28,521550,ACTIVE,47,2012-08-01,2013-07-31,"HARD WORK TOO INC","1027 UNIVERSITY AVE, SAN DIEGO, CA  92103-3309",0007.00,"100 WINES","2790 TRUXTON RD, STE 120 SAN DIEGO, CA  92103-6135",3710
4358,2013-01-28,469261,ACTIVE,48,2008-08-26,2013-07-31,"GREEN STAR ENTERPRISES INC","1265-67-71 UNIVERSITY AVE, SAN DIEGO, CA  92103-3311",0007.00,"RUBY ROOM THE","1271 UNIVERSITY AVE SAN DIEGO, CA  92103",3710
4359,2013-01-28,515289,SUREND,47,2012-05-04,2013-04-30,"DVR SAN DIEGO L-PSHIP","1263 UNIVERSITY AVE, SAN DIEGO, CA  92103-3311",0007.00,"RANGE THE","1620 FIFTH AVE, STE 770 SAN DIEGO, CA  92101",3710
4360,2013-01-28,484035,ACTIVE,41,2009-12-16,2013-11-30,"HJ & KY INVESTMENT INC","1288 UNIVERSITY AVE, SAN DIEGO, CA  92103-3312",0006.00,"WONDERFUL SUSHI","",3710
4361,2013-01-28,486324,REVPEN,41,2010-11-03,2012-10-31,"SURAM SERVICE LLC","1290 UNIVERSITY AVE, SAN DIEGO, CA  92103-3312",0006.00,"JACKS BBQ","",3710
4362,2013-01-28,519473,ACTIVE,41,2012-04-25,2013-03-31,"NAJEM, MICHEL A","1459 UNIVERSITY AVE, SAN DIEGO, CA  92103-3404",0007.00,"MICHOZ FRESH LEBANESE GRILL","",3710
