address,city,state,zip
"9900 Tangor Way ","SPRING VALLEY",CA,91977
"1900 Foyt Court ","EL CAJON",CA,92019
"3300 Vista Loma Circle ",OCEANSIDE,CA,92056
"4300 Spoon Bill Way ",OCEANSIDE,CA,92057
"9200 Old Castle Road ","VALLEY CENTER",CA,92082
"3200 Tidelands Avenue ","NATIONAL CITY",CA,""
"2000 Entertainment Circle ","SAN DIEGO",CA,""
"21100 Church Road ","PAUMA VALLEY",CA,92061
"9800 Buenos Avenue ","SAN DIEGO",CA,""
"12800 State ","SAN DIEGO",CA,""
"4300 Mercury Street ","SAN DIEGO",CA,""
"2800 Village Pine Drive ","SAN DIEGO",CA,92173
"2300 Vista Grande Drive ",VISTA,CA,92084
"87700 W Pico Boulevard ",NON-REGIONAL,CA,""
"500 Durham Street ","EL CAJON",CA,92019
"1200 Corte De Vela ","CHULA VISTA",CA,""
"4200 Camino Plaza ","SPRING VALLEY",CA,91977
"5500 Aztec Circle Drive ","SAN DIEGO",CA,92182
"12700 Chaparro Hill Place ","SAN DIEGO",CA,""
"1000 Mountain View Road ","EL CAJON",CA,92021
"500 Fruit Tree Way ",OCEANSIDE,CA,92058
"14700 Presilla Drive ",JAMUL,CA,91935
"4400 Philbrook Square ","SAN DIEGO",CA,92130
"600 Bentwood Drive ","",CA,92021
"10900 Parkdale Avenue ","SAN DIEGO",CA,92126
"12500 Of Wieghorst Way ","EL CAJON",CA,92019
"2000 Tony Gwynn ","SAN DIEGO",CA,""
"12700 Sea Breeze Farm ","SAN DIEGO",CA,""
"2700 Windsor Court ",CARLSBAD,CA,92010
"500 Merlot Place ","CHULA VISTA",CA,91913
"2300 Bella Vista Drive ",VISTA,CA,92084
"300 Mollison Avenue ","",CA,""
"4000 Doral Way ","CHULA VISTA",CA,91902
"11300 Torrey Pines ","SAN DIEGO",CA,""
"3800 Valley Center Drive ","",CA,""
"100 Nehleton ","COUNTY UNINCORPORATED",CA,""
"0 N Fourth Avenue ","",CA,""
"4000 Gros Ventre Avenue ","",CA,""
"3400 Evergreen Road ",BONITA,CA,91902
"4200 Cosoy Way ","SAN DIEGO",CA,""
"800 Sr - 75 ","IMPERIAL BEACH",CA,""
"1600 Sports Park Way ",VISTA,CA,92083
"2500 Mackenzie Creek Road ","CHULA VISTA",CA,91914
"10300 Westchester Avenue ","SAN DIEGO",CA,""
"4000 Cout Street ","SAN DIEGO",CA,""
"2700 Morning Walk Court ",ESCONDIDO,CA,92027
"4300 Epsilon ","SAN DIEGO",CA,""
"8500 Flanders Drive ","",CA,""
"600 Airport Road ",OCEANSIDE,CA,92058
"7300 Sitio Lirio ",CARLSBAD,CA,""
"2500 Lynn Way ",VISTA,CA,92081
"8700 San Vicente Street ","SAN DIEGO",CA,92114
"9400 W Lilac Road ",ESCONDIDO,CA,92026
"3000 Mesa Drive ",OCEANSIDE,CA,92054
"4700 71 St Street ","LA MESA",CA,91942
"1500 Lilac Road ",RAMONA,CA,92065
"8400 Lower Scarborough Lane ","SAN DIEGO",CA,92127
"28200 Sr - 76 ","SANTA YSABEL",CA,92070
"1700 Ravine Court ",VISTA,CA,92084
"7900 Sitio Solana ",CARLSBAD,CA,92009
"1000 Greenfield Drive ","EL CAJON",CA,92020
"900 Eastshore Terrace ","CHULA VISTA",CA,""
"900 Olympic Parkway ","",CA,""
"14800 Penasquitos Drive ","SAN DIEGO",CA,92129
"800 D W Harbor Drive ","SAN DIEGO",CA,""
"500 05 Th Avenue ","CHULA VISTA",CA,""
"13700 Tarento ","SAN DIEGO",CA,""
"24100 Sherilton Valley Road ","PINE VALLEY",CA,91916
"16500 Calle Familia ","RANCHO SANTA FE",CA,92067
"1100 Starview Drive ",VISTA,CA,92084
"100 Sinaloa Court ","SOLANA BEACH",CA,92075
"3400 Four Peaks Street ",CARLSBAD,CA,92010
"10900 East Ocean Air Drive ","SAN DIEGO",CA,92130
"1400 Corte Deseo ","SAN MARCOS",CA,92069
"4900 Knox Street ","SAN DIEGO",CA,92110
"1000 West Muirlands Drive ","SAN DIEGO",CA,92037
"600 W Chase Avenue ","",CA,""
"4900 Keeney Street ","LA MESA",CA,91941
"600 Point Barrow ","CHULA VISTA",CA,""
"200 N Emerald ",VISTA,CA,92084
"500 Orange Street Redlands Ca ","",CA,92374
"6600 Preece Court ","SAN DIEGO",CA,92111
"8400 Alado Place ","EL CAJON",CA,92021
"1600 Corsica Street ","SAN DIEGO",CA,92111
"8400 Noeline Place ","",CA,""
"1500 Autumn Woods Place ",ESCONDIDO,CA,92029
"31400 Cottontail Lane ",BONSALL,CA,92003
"1900 J Avenue ","",CA,""
"1400 Sweetwater Road ","SPRING VALLEY",CA,91977
"200 S Anza Street ","",CA,""
"800 Sugarbush Drive ",VISTA,CA,92083
"2100 0 8 Th Avenue Drive ","SAN DIEGO",CA,92101
"17400 Plaza Guillermo Court ","SAN DIEGO",CA,""
"1600 E Madison ",NON-REGIONAL,CA,""
"2000 Adrian Street ","SAN DIEGO",CA,""
"5900 Del Mar Heights Road ","SAN DIEGO",CA,""
"2100 0 8 Th Avenue ","SAN DIEGO",CA,""
"1100 S Main Street ",FALLBROOK,CA,92028
"8000 Lilac Lane ","PINE VALLEY",CA,91962
"13500 Lagunavista ","EL CAJON",CA,92021
"4300 Campus Point Court ","SAN DIEGO",CA,92121
"2200 Jimmy Durante Road ","DEL MAR",CA,92014
"8000 Royal Gardens Place ","EL CAJON",CA,92021
"6700 Heath Court ",CARLSBAD,CA,92011
"2000 Aviata Road ","CHULA VISTA",CA,91914
"1100 Alberta Avenue ",OCEANSIDE,CA,92054
"900 Teatro Circle ","EL CAJON",CA,92021
"5400 Parrolette Court ",OCEANSIDE,CA,92057
"500 Shadybrook Place ",ESCONDIDO,CA,""
"500 W University Avenue ","SAN DIEGO",CA,92103
"11500 Camto Gusto ","SAN DIEGO",CA,""
"3500 San Pasqual Valley ","SAN DIEGO",CA,""
"1400 Telegraph Canyon Road ","CHULA VISTA",CA,91910
"7000 Lermas Court ","LEMON GROVE",CA,91945
"1400 Teton Drive ","COUNTY UNINCORPORATED",CA,92021
"4300 Gordon Way ","LA MESA",CA,91942
"6500 Hidden Valley Road ",CARLSBAD,CA,92011
"0 Wb I 8 ","PINE VALLEY",CA,91962
"8800 Kilmery Way ",NON-REGIONAL,CA,""
"10200 Cerveza Baja ",ESCONDIDO,CA,92025
"8700 Avnda Costa Norte ","SAN DIEGO",CA,92154
"1600 Berenda Place ","EL CAJON",CA,92020
"34300 Eucalyptus Road ","VALLEY CENTER",CA,92082
"22900 San Vicente Road ",RAMONA,CA,92065
"1600 Vcation Road ","SAN DIEGO",CA,""
"1400 Swallow Drive ","EL CAJON",CA,92020
"3100 Nutmeg Street ","SAN DIEGO",CA,92104
"13800 Fernbrook Drive ",RAMONA,CA,92065
"10200 Woodpark Drive ",SANTEE,CA,92072
"1400 Vista Sierra Drive ","EL CAJON",CA,92019
"2100 Redwood Crest ",VISTA,CA,92081
"4100 Highway 76 B ",FALLBROOK,CA,""
"8700 Cordial Road ","EL CAJON",CA,92019
"7800 La Mesa Boulevard ","",CA,""
"1300 Kristi Lane ","EL CAJON",CA,""
"3900 Via Tranquillo ","SAN DIEGO",CA,""
"2900 Fallbrook Lane ","SAN DIEGO",CA,92117
"1900 Barcelona Court ",VISTA,CA,92084
"13500 Lopelia Meadow Place ","SAN DIEGO",CA,""
"300 Alta Lane ","EL CAJON",CA,92019
"10300 Circa Valle Verde ","EL CAJON",CA,92021
"200 East Lane ","",CA,92021
"20500 Sr - 76 ","PAUMA VALLEY",CA,92061
"13500 Sydney Rae Place ","SAN DIEGO",CA,92129
"9300 Tiffany Park Place ",LAKESIDE,CA,92040
"5100 Comanche Drive ","LA MESA",CA,91942
"2200 Jimmy Durnante ","DEL MAR",CA,""
"1400 O6th Street ",CORONADO,CA,""
"3000 Barona Road ",LAKESIDE,CA,92040
"5500 Camino Del Cielo ",FALLBROOK,CA,92028
"1100 Hornblend Street ","",CA,""
"300 Hidden Pines Road ","DEL MAR",CA,92014
"9800 Parkdale Avenue ","SAN DIEGO",CA,92126
"7300 New Salem Street ","SAN DIEGO",CA,92126
"12100 Obispo Road ","SAN DIEGO",CA,92128
"1500 Westwood Avenue ",NON-REGIONAL,CA,""
"24200 East Grade Road ","PAUMA VALLEY",CA,92061
"2200 Indigo Drive ","",CA,92019
"8200 S Ellis Avenue ","",CA,""
"5200 Sandhill Court ","SAN DIEGO",CA,92130
"1000 Lime Place ",VISTA,CA,92081
"5900 Del Mar Heights ","SAN DIEGO",CA,""
"2200 Juarez Way ","CHULA VISTA",CA,""
"6100 Dunant Street ","SAN DIEGO",CA,92122
"2300 Oro Court ","",CA,""
"5000 Ladera Street ","SAN DIEGO",CA,""
"1600 Borden Road ",ESCONDIDO,CA,92026
"10500 Pepperbrook Lane ","SAN DIEGO",CA,92131
"200 Ocean Drive ",CORONADO,CA,""
"5800 Rutger Road ","SAN DIEGO",CA,""
"10100 Riverport Road ",LAKESIDE,CA,92040
"11400 Weatherhill Way ","SAN DIEGO",CA,92131
"11200 Paseo Montanosa ","SAN DIEGO",CA,""
"2200 Jimmy Durante ",ENCINITAS,CA,92024
"1600 Hotel Circle Drive ","",CA,""
"3000 Trail Drive ",JAMUL,CA,91935
"10100 N Magnolia Avenue ",LAKESIDE,CA,92040
"100 Clairemont Drive ","SAN DIEGO",CA,""
"4300 Darwin Way ","",CA,""
"6700 Gullstrand Street ","SAN DIEGO",CA,92122
"3500 Esterlina Drive ",FALLBROOK,CA,92028
"7400 Lusk Boulevard ","SAN DIEGO",CA,""
"100 North El Camino El ",ENCINITAS,CA,92024
"11400 Palabra Court ","SAN DIEGO",CA,92124
"400 Tilia Court ","CHULA VISTA",CA,91911
"1700 N Magnolia Avenue ","EL CAJON",CA,92021
"200 13 Th Street ",RAMONA,CA,92065
"0 Northcote Road ",SANTEE,CA,92071
"3700 Ello Street ","SAN DIEGO",CA,""
"100 Saturn Boulevard ","SAN DIEGO",CA,""
"4000 Mt Bolanas Court ","SAN DIEGO",CA,92111
"2100 Dehesa Road ","EL CAJON",CA,92019
"1200 Meadow Wood Place ",ENCINITAS,CA,92024
"10200 Spruce Woodland Way ",ESCONDIDO,CA,92026
"900 W Grape Street ","SAN DIEGO",CA,""
"1000 Cardinal Court ","SAN MARCOS",CA,92078
"13700 Lyall Place ",LAKESIDE,CA,92040
"3000 Plaza Natalia ","IMPERIAL BEACH",CA,91932
"2500 Rosemary Court ",ENCINITAS,CA,92024
"19900 Poway Road ",POWAY,CA,""
"7900 Harmony Grove Road ","SAN MARCOS",CA,92029
"9200 Citrus View Court ","SAN DIEGO",CA,92126
"1400 Klauber Avenue ","SAN DIEGO",CA,92114
"1200 Adventure Lane ","SAN MARCOS",CA,92069
"5700 Avenue Of Arts ( Psfa ) ","SAN DIEGO",CA,""
"1500 Apache Drive ","",CA,""
"300 Shandy Lane ",RAMONA,CA,92065
"15800 Via Montenero ","SAN DIEGO",CA,92127
"4000 John Street ","SAN DIEGO",CA,92106
"7600 Meadowbrook Court ","SAN DIEGO",CA,92114
"11000 Ipai Court ","SAN DIEGO",CA,92127
"5100 College ( 7 - 11 ) Avenue ","SAN DIEGO",CA,""
"100 Gilead Way ",FALLBROOK,CA,92028
"3800 Alameda Place ","SAN DIEGO",CA,92103
"1600 N Mollison Avenue ","",CA,""
"3900 Camto Terviso ","SAN DIEGO",CA,92122
"1200 Waxwing Lane ","CHULA VISTA",CA,91911
"300 S Melrose ",VISTA,CA,92081
"5200 Ruffin Road ","",CA,""
"1400 Barrett Lake Road ",DULZURA,CA,91917
"12900 Campo Road ","SPRING VALLEY",CA,91978
"2000 Palomar Airport Road ",CARLSBAD,CA,92011
"32900 Cole Grade Road ","VALLEY CENTER",CA,92082
"2500 Camino Del Mar ","DEL MAR",CA,92014
"24200 Sr - 76 ","SANTA YSABEL",CA,92070
"14500 Carmel Ridge Road ","SAN DIEGO",CA,92128
"6400 E Lake Drive ","SAN DIEGO",CA,""
"1000 Mullen Way ",VISTA,CA,92084
"1900 Townsend Place ","EL CAJON",CA,92019
"0 Unknown Location ",UNKNOWN,CA,""
"9100 Dillon Drive ","",CA,91941
"2600 Vista Juanita Court ","LEMON GROVE",CA,91945
"400 Cassou Road ","",CA,92069
"25000 East Grade Road ","SANTA YSABEL",CA,92070
"6500 Caminito Kittansett ","",CA,""
"600 Sleeping Indian ",OCEANSIDE,CA,""
"200 Beechtree Drive ",ENCINITAS,CA,92024
"1500 Nob Hill Drive ",ESCONDIDO,CA,92026
"1000 Gunpowder Pt Drive ","CHULA VISTA",CA,""
"3200 Executive Ridge Road ",VISTA,CA,92081
"7900 Nathaniel Court ","SAN DIEGO",CA,92127
"8000 Wonder Lane ","EL CAJON",CA,92021
"11500 Via Rancho San Diego ",JAMUL,CA,91935
"1600 N 02 Nd Street ","EL CAJON",CA,92020
"1200 Camino Del Sol ","SAN MARCOS",CA,92069
"900 Lupine Hills Drive ",VISTA,CA,92084
"500 Broadview ","SPRING VALLEY",CA,91977
"15400 Artisian Spring ","SAN DIEGO",CA,""
"1800 Mtn Vista Drive ",ENCINITAS,CA,92024
"4300 Lynndale Lane ",BONITA,CA,91902
"0 Bonita Road ","",CA,""
"14100 Scripps Poway Parkway ",POWAY,CA,92064
"14800 Quail Haven Lane ","EL CAJON",CA,92019
"2300 Jessop Lane ","SAN DIEGO",CA,92110
"1700 Cassou Meadows Road ","",CA,92069
"1200 Duckweed Trail ",CAMPO,CA,91906
"1100 Anza Avenue ",VISTA,CA,92083
"31800 Blk S Grade Road ","PAUMA VALLEY",CA,92061
"8000 Royal Gardens Court ",SANTEE,CA,92071
"10000 W Lilac Road ","VALLEY CENTER",CA,92082
"1100 Boiling Springs Road ","",CA,91948
"16900 Hutchins Landing ","COUNTY UNINCORPORATED",CA,92127
"15100 Nyemii Ps ","VALLEY CENTER",CA,92082
"26600 Oak Trail Road ","VALLEY CENTER",CA,92082
"10500 Commons Drive ","SAN DIEGO",CA,""
"13500 Golden Elm Lane ","SAN DIEGO",CA,92129
"1800 S 42 Nd Street ","SAN DIEGO",CA,92113
"12500 Calle De Halcones ","VALLEY CENTER",CA,92082
"8200 Wenatchee Avenue ",LAKESIDE,CA,92021
"0 E J Street ","COUNTY UNINCORPORATED",CA,92024
"0 W Mission Road ","SAN MARCOS",CA,92069
"1800 Honeysuckle Lane ","EL CAJON",CA,92021
"400 San Placido Court ",ESCONDIDO,CA,92029
"200 Del Roy Drive ","SAN MARCOS",CA,92069
"8000 Sitio Andalucia ",CARLSBAD,CA,""
"1500 Highland Drive ","SOLANA BEACH",CA,92075
"1000 Briarway Court ",VISTA,CA,92084
"11900 Avenida Marcella ","EL CAJON",CA,92019
"2400 Briarwood Court ",ESCONDIDO,CA,92025
"700 W 14 Th Street ","NATIONAL CITY",CA,""
"2900 Dardaian ","SAN DIEGO",CA,""
"200 W San Marcos ","SAN MARCOS",CA,92069
"3000 Natureview Court ","CHULA VISTA",CA,91914
"6300 Caminito Salado ","",CA,""
"200 Olive Avenue ",VISTA,CA,92084
"1700 Vesper Lane ",CARLSBAD,CA,92011
"7400 Aegean Court ","SAN DIEGO",CA,""
"8300 Graves Avenue ",SANTEE,CA,92071
"200 Woodland Drive ",VISTA,CA,92084
"200 Alpine ","SAN DIEGO",CA,""
"15300 Painted Canyon Road ","SAN DIEGO",CA,92127
"41800 Old 80 Highway ",JACUMBA,CA,""
"1000 La Sombra Drive ","",CA,92078
"1300 Via Dorado ","SAN MARCOS",CA,92069
"100 Garden Grove Lane ","EL CAJON",CA,92020
"200 Alpine Avenue ","SAN DIEGO",CA,""
"5500 Grossmont Center Drive Building P ","LA MESA",CA,91941
"100 Thunder Drive ","COUNTY UNINCORPORATED",CA,92056
"7300 Estrella De Mar Road ",CARLSBAD,CA,92009
"32000 Caminito Quieto ",BONSALL,CA,92003
"15200 Highland Valley Road ","",CA,92025
"1900 Lawn Dale ","SAN DIEGO",CA,""
"1500 Otay Lakes Road ","CHULA VISTA",CA,91913
"8500 Dallas Street ","SAN DIEGO",CA,""
"3600 Bonita Verde Road ","COUNTY UNINCORPORATED",CA,""
"1500 Mirabelle Lane ",SANTEE,CA,92071
"10100 Maine Street ",LAKESIDE,CA,92040
"3000 Willow Road ","SAN DIEGO",CA,""
"2700 Via Viejas ",ALPINE,CA,91901
"6300 Avnda Encinas ",CARLSBAD,CA,92011
"11800 Avenida Marcella ","EL CAJON",CA,92019
"3200 Mission Beach Boulevard ","",CA,""
"1300 Unknown Street ","SAN DIEGO",CA,""
"8500 Circle R Valley Lane ","COUNTY UNINCORPORATED",CA,92026
"3300 Oak Forest Place ",ESCONDIDO,CA,92027
"9400 Eric Place ","EL CAJON",CA,92021
"1400 Klamath Drive ","CHULA VISTA",CA,91913
"5700 Friars Road ","",CA,""
"9500 Winter Gardens Boulevard ","COUNTY UNINCORPORATED",CA,92040
"2300 Greenfield ","EL CAJON",CA,""
"200 Kennedy Street ","",CA,""
"9100 Sierra Alta Way ","EL CAJON",CA,92021
"1100 Del Mar Avenue ","",CA,""
"1500 Chert Drive ","SAN MARCOS",CA,92078
"7200 Saranac Street ","",CA,""
"5800 Clay Avenue ","LA MESA",CA,91942
"1800 Rams Hill Road ","BORREGO SPRINGS",CA,92004
"600 Via Santa Cruz ",VISTA,CA,92081
"1000 Greta Street ","EL CAJON",CA,92021
"200 Date Street ","EL CAJON",CA,""
"15700 Sunset Drive ",POWAY,CA,92064
"1300 San Pablo Drive ","",CA,92078
"11600 Fuerte Drive ","EL CAJON",CA,92020
"1700 El Roy Drive ","LEMON GROVE",CA,""
"600 Via De La Valle ",ENCINITAS,CA,92024
"3300 Avenida Platino ",CARLSBAD,CA,""
"9100 Fonteyn Court ",SANTEE,CA,92071
"3200 Millikin Avenue ","SAN DIEGO",CA,92122
"11200 Branco Way ","SAN DIEGO",CA,92126
"0 S Santa Fe Avenue ",VISTA,CA,92083
"1500 Ridgeway Street ",OCEANSIDE,CA,92054
"400 Kettner Boulevard ","SAN DIEGO",CA,""
"2400 Primrose Avenue ",VISTA,CA,92083
"900 Lincoln Place ","LEMON GROVE",CA,91945
"0 El Cajon Ca ","EL CAJON",CA,92021
"27700 Spring Meadow ",NON-REGIONAL,CA,""
"100 Booraem Avenue ","",CA,7307
"800 Hemlock Avenue ","IMPERIAL BEACH",CA,91932
"10600 Olvera Road ","SPRING VALLEY",CA,91977
"7500 Batista Street ","SAN DIEGO",CA,92111
"38700 Clearbrook ",NON-REGIONAL,CA,""
"11200 Meadow Glen Way East ",ESCONDIDO,CA,92026
"4500 Home Avenue ","",CA,""
"2200 Jimmy Duarte ","SAN DIEGO",CA,""
"1500 Juniperhill Drive ",ENCINITAS,CA,92024
"5000 Santa Monica Avenue ","",CA,""
"10000 Chocolate Summit Drive ","EL CAJON",CA,92021
"2900 Nancy ","SAN DIEGO",CA,""
"12600 Jackson Hill Drive ",LAKESIDE,CA,92040
"24500 Reservation Drive ",DESCANSO,CA,91916
"6000 Roselle Meadow Trail ","SAN DIEGO",CA,""
"3600 Santa Clara Way ",CARLSBAD,CA,92010
"1800 Thibodo Road ",VISTA,CA,92083
"900 Marine Wy ","CHULA VISTA",CA,""
"4400 Echo Court ","LA MESA",CA,""
"11500 Big Canyon Lane ","SAN DIEGO",CA,92145
"14400 Sr - 67 ","",CA,92064
"2800 Three Peaks Lane ",JULIAN,CA,92036
"2200 Lindsay Drive ",CARLSBAD,CA,92008
"5000 Randall Street ","SAN DIEGO",CA,92109
"16900 Gunn Stage Place ",RAMONA,CA,92065
"5200 Dehesa Road ","EL CAJON",CA,92019
"8600 Fletcher Pkwy ","COUNTY UNINCORPORATED",CA,""
"1200 Industrial Avenue ","SAN DIEGO",CA,""
"10400 O4 N Magnolia Avenue ",SANTEE,CA,92071
"4300 Spring Street ","",CA,""
"1200 Alice Street ",RAMONA,CA,92065
"5700 Marne Avenue ","SAN DIEGO",CA,92120
"10400 Evening Creek Drive ","SAN DIEGO",CA,""
"7900 Avnda Alamar ","SAN DIEGO",CA,92037
"2900 Proctor Valley ","COUNTY UNINCORPORATED",CA,""
"2800 Mercury Drive ","LEMON GROVE",CA,""
"2600 Harmony Heights Road ",ESCONDIDO,CA,92025
"1100 Babella Avenue ",CORONADO,CA,""
"3200 N North Harbor Drive ","SAN DIEGO",CA,92101
"0 And Pala Road ",FALLBROOK,CA,92028
"4100 Paseo De La Vis ",BONITA,CA,91902
"1100 Persimmon Avenue ","COUNTY UNINCORPORATED",CA,92021
"14500 High Valley Road ",POWAY,CA,92064
"900 Sandpiper Place ","SAN DIEGO",CA,92037
"2300 San Elijo Avenue ",ENCINITAS,CA,92024
"5000 Bacon Avenue ","SAN DIEGO",CA,""
"2500 Pershing Drive ","SAN DIEGO",CA,92101
"1900 Pacific Coast Highway ",ENCINITAS,CA,92024
"9600 Vista Del Sol ","SPRING VALLEY",CA,91977
"8700 Circle R Drive ",ESCONDIDO,CA,92026
"13300 Interstate 8 Bus ",LAKESIDE,CA,""
"11300 Explorer Road ","",CA,91941
"8200 Churchill Drive ","EL CAJON",CA,92021
"100 Tony Gwynn Drive ","SAN DIEGO",CA,""
"1200 Wayside Avenue ","EL CAJON",CA,92021
"2000 Columbus Way ",VISTA,CA,92081
"500 11 Th Street ",RAMONA,CA,92065
"9300 Marina Springs Lane ","EL CAJON",CA,92021
"37700 Cleo Lane ",RANCHITA,CA,92066
"32500 Luiseno Circle ","PAUMA VALLEY",CA,92061
"2400 Longfellow ",CARLSBAD,CA,""
"1100 Paradise Creek ","VALLEY CENTER",CA,92082
"15500 Indian Head Court ",RAMONA,CA,92065
"1200 Thoma Avenue ","SAN DIEGO",CA,""
"5800 Cam Del Oro ","SAN DIEGO",CA,""
"1600 Kincaid Avenue ","CHULA VISTA",CA,91913
"900 Joshua Way ",VISTA,CA,92081
"12400 Laurel Street ",LAKESIDE,CA,92040
"200 Blk Of Orange Avenue ",CORONADO,CA,""
"4400 Tria Street ","SAN DIEGO",CA,""
"700 N Jetty Road ","SAN DIEGO",CA,""
"9700 Apple Tree Drive ","SAN DIEGO",CA,""
"1400 Corte Bravo ","SAN MARCOS",CA,92069
"800 Blackberry Court ","SAN MARCOS",CA,92069
"1200 Felspar Street ","",CA,""
"2600 Silver Oaks Way ","SPRING VALLEY",CA,91977
"1100 Hollister Avenue ",NON-REGIONAL,CA,""
"1200 Cresthill Road ","EL CAJON",CA,92021
"0 19 Th Street ","DEL MAR",CA,92014
"10100 Gem Tree Way ",LAKESIDE,CA,92040
"600 La Sierra Drive ","SAN MARCOS",CA,92069
"1900 Sweetwater Road ","LINCOLN ACRES",CA,91947
"8900 Lawrence Welk Drive ",ESCONDIDO,CA,92025
"10300 Craftsman Way ",POWAY,CA,92064
"7000 Boulevard Dr ","LA MESA",CA,""
"23400 Barona Mesa Road ",RAMONA,CA,92065
"900 St Germin ","CHULA VISTA",CA,""
"26300 Crescendo Drive ","",CA,92026
"44700 El Centro Avenue ",JACUMBA,CA,91934
"13000 Midland Road ",POWAY,CA,92064
"8200 Melrose Lane ",LAKESIDE,CA,92040
"2800 Qualtrough Street ","SAN DIEGO",CA,""
"6600 Canyom Rim Row ","SAN DIEGO",CA,""
"1200 Newcastle Court ","CHULA VISTA",CA,91913
"15900 Brantner Lane ",RAMONA,CA,92065
"1700 Highway 101 ","COUNTY UNINCORPORATED",CA,""
"8000 El Paseo Grande ","SAN DIEGO",CA,92037
"1800 S Hale ",ESCONDIDO,CA,""
"1300 Teepee Drive ",ESCONDIDO,CA,92029
"39200 Pala Temecula Road ",PALA,CA,92059
"2200 S Melrose Drive ",VISTA,CA,""
"6400 Canyon Vista Court ","SAN DIEGO",CA,92111
"12100 Wintergreenn Drive ",LAKESIDE,CA,""
"3900 La Jolla Shores Drive ","SAN DIEGO",CA,""
"10800 Marbury Avenue ","SAN DIEGO",CA,92126
"2600 Rawhide Lane ","SAN MARCOS",CA,92078
"100 S Solana Hills Drive ","SOLANA BEACH",CA,92075
"3500 Ridgecrest Drive ",CARLSBAD,CA,92008
"3900 Conrad ","SPRING VALLEY",CA,91977
"19800 Sr - 76 ","VALLEY CENTER",CA,92082
"2700 Montecito Drive ",FALLBROOK,CA,92028
"9600 Palomino Ridge Drive ",LAKESIDE,CA,92040
"500 Chester Street ","SAN DIEGO",CA,""
"600 Pauline Avenue ","EL CAJON",CA,92020
"16900 Silver Crest Drive ","SAN DIEGO",CA,92127
"1600 S Rancho Santa Fe Road ","SAN MARCOS",CA,92078
"1600 S Rancho Santa Fe Road ","SAN MARCOS",CA,92079
"400 Dunsmore Court ",ENCINITAS,CA,92024
"1700 Rue De Valle ","SAN MARCOS",CA,92069
"1000 Portland ","EL CAJON",CA,92020
"9700 Flinn Springs Road ","EL CAJON",CA,92021
"200 Ib Blvd ","COUNTY UNINCORPORATED",CA,""
"2500 Quidde Avenue ","SAN DIEGO",CA,92122
"1300 E Washington ","EL CAJON",CA,92019
"11100 Kelowna Drive ","SAN DIEGO",CA,""
"2700 Terrance Pine ","SAN DIEGO",CA,""
"2000 Berryland Court ","LEMON GROVE",CA,91945
"2600 Citronella Avenue ","LEMON GROVE",CA,91945
"300 Horton Plaza Drive ","SAN DIEGO",CA,""
"8000 Wing Avenue ","",CA,""
"2000 La Habra Glen ",ESCONDIDO,CA,92026
"5900 El Montevideo ","RANCHO SANTA FE",CA,92067
"300 Belmont Court ","SAN MARCOS",CA,92069
"12000 Mountain Lion Road ",LAKESIDE,CA,92040
"6200 Tooley Street ","",CA,""
"600 Poinsettia Avenue ",VISTA,CA,92084
"1500 Leucadi ","COUNTY UNINCORPORATED",CA,""
"4700 Hillside Drive ",CARLSBAD,CA,92008
"3600 Boston Avenue ","SAN DIEGO",CA,""
"400 Encino Court ",ESCONDIDO,CA,92025
"2500 St 102 ","SAN DIEGO",CA,""
"0 Unknown In Encinitas ",ENCINITAS,CA,92024
"300 S Hale ",ESCONDIDO,CA,""
"17000 E Progress Circle ",NON-REGIONAL,CA,""
"100 N First ","EL CAJON",CA,92020
"17200 Reflections Circle ","4S RANCH",CA,92127
"700 Jerico Drive ",FALLBROOK,CA,92028
"6400 Blue Ash Drive ","LEMON GROVE",CA,91945
"1700 Berrydale Street ","",CA,""
"1000 S 37 Th Street ","SAN DIEGO",CA,92113
"500 N Foussat Road ",OCEANSIDE,CA,92054
"10400 Coyote Hill Glen ",ESCONDIDO,CA,""
"5000 W Point Loma ","SAN DIEGO",CA,""
"1100 Calle R Tuttle ",SANTEE,CA,92071
"5600 Calle Sal Si Puede ","SAN DIEGO",CA,""
"2700 Camto San Marino ","SAN DIEGO",CA,92014
"31500 Oak Glen Road ","VALLEY CENTER",CA,92082
"1600 Via La Plaza ","SAN MARCOS",CA,92078
"1400 Encinitas Blvd Encinitas Ca ",ENCINITAS,CA,92024
"30300 Disney Lane ",FALLBROOK,CA,92028
"4800 Thorn Street ","SAN DIEGO",CA,92105
"400 Greenfield Drive ",SANTEE,CA,92071
"1200 Sal Road ",PALA,CA,92059
"3900 47 Th Street ","SAN DIEGO",CA,92105
"15400 El Capitan Real Lane ",LAKESIDE,CA,92040
"200 Lilac Drive ","EL CAJON",CA,92021
"800 Regulo Place ","CHULA VISTA",CA,""
"30000 The Yellow Brick Road ","VALLEY CENTER",CA,92082
"2300 Miller Avenue ",ESCONDIDO,CA,92029
"26100 Kornblum Drive ",ESCONDIDO,CA,92026
"500 Raven Street ","SAN DIEGO",CA,92102
"18700 Sr - 76 ","PAUMA VALLEY",CA,92061
"2700 Luciernago Street ",CARLSBAD,CA,""
"100 Scottford Drive ","EL CAJON",CA,92019
"0 Mm Of Sunrise Highway ","",CA,91948
"10000 Miramar Way ","SAN DIEGO",CA,92145
"3800 N North Harbor Drive ","SAN DIEGO",CA,92101
